0.523181,1.228145,0.523166,3.235854,
0.522107,1.228508,0.522091,3.235820,
0.521239,1.228536,0.521224,3.235982,
0.520537,1.228684,0.520522,3.235969,
0.522642,1.228720,0.522627,3.235389,
0.521661,1.228631,0.521646,3.235553,
0.520868,1.228424,0.520853,3.235632,
0.520229,1.228225,0.520215,3.235760,
0.519716,1.228657,0.519702,3.235825,
0.519316,1.228570,0.519303,3.236328,
0.516323,1.228123,0.516310,3.237138,
0.516593,1.229236,0.516580,3.237350,
0.516807,1.229016,0.516794,3.237203,
0.516966,1.229046,0.516952,3.236718,
0.517093,1.228745,0.517080,3.236720,
0.517193,1.229063,0.517180,3.236556,
0.517271,1.229171,0.517258,3.236425,
0.517340,1.228761,0.517327,3.236607,
0.517395,1.228864,0.517382,3.236651,
0.517454,1.228743,0.517440,3.237124,
0.517503,1.228620,0.517490,3.237171,
0.517545,1.229058,0.517532,3.237254,
0.517579,1.229055,0.517566,3.237201,
0.517593,1.228808,0.517579,3.236738,
0.517596,1.229114,0.517582,3.236580,
0.517596,1.229375,0.517582,3.236525,
0.517588,1.229096,0.517575,3.236270,
0.517592,1.229161,0.517579,3.236427,
0.517599,1.229336,0.517586,3.236630,
0.517615,1.229454,0.517601,3.237041,
0.517623,1.229647,0.517609,3.236855,
0.517627,1.229432,0.517613,3.236727,
0.520299,1.229111,0.520285,3.236006,
0.519792,1.228904,0.519778,3.236599,
0.522038,1.228635,0.522024,3.235340,
0.521175,1.228788,0.521161,3.235679,
0.523155,1.228625,0.523141,3.235167,
0.519417,1.228794,0.519403,3.236702,
0.521733,1.228542,0.521719,3.235363,
0.520926,1.228794,0.520911,3.235582,
0.520273,1.228907,0.520259,3.235742,
0.519748,1.229115,0.519734,3.235883,
0.519323,1.229287,0.519308,3.235946,
0.518970,1.229460,0.518956,3.235663,
0.518687,1.229244,0.518673,3.235640,
0.521116,1.229053,0.521102,3.234551,
0.523052,1.228779,0.523037,3.233325,
0.521939,1.228914,0.521924,3.233718,
0.518380,1.229071,0.518364,3.235040,
0.515519,1.229236,0.515504,3.235999,
0.515890,1.229347,0.515875,3.236102,
0.516186,1.229485,0.516171,3.235942,
0.513760,1.229669,0.513745,3.236704,
0.517143,1.229442,0.517128,3.235684,
0.519828,1.229167,0.519813,3.233611,
0.516659,1.229304,0.516644,3.234829,
0.516771,1.229019,0.516756,3.234593,
0.516858,1.228749,0.516842,3.234502,
0.516929,1.228868,0.516913,3.234585,
0.516985,1.229015,0.516968,3.234508,
0.517037,1.228800,0.517021,3.234665,
0.514435,1.229000,0.514419,3.236353,
0.517680,1.228732,0.517663,3.235436,
0.517619,1.228903,0.517603,3.235264,
0.517569,1.229066,0.517553,3.235232,
0.520187,1.228746,0.520171,3.234129,
0.519615,1.228913,0.519600,3.233921,
0.519141,1.228683,0.519125,3.233541,
0.518754,1.228456,0.518739,3.233447,
0.521108,1.228167,0.521093,3.232717,
0.520332,1.228384,0.520317,3.232889,
0.519699,1.228133,0.519683,3.232738,
0.519186,1.228305,0.519171,3.232838,
0.518781,1.228485,0.518765,3.233192,
0.518461,1.228625,0.518446,3.233501,
0.518212,1.228397,0.518197,3.233828,
0.520671,1.228151,0.520655,3.232813,
0.519986,1.228352,0.519971,3.233125,
0.519445,1.228515,0.519431,3.233581,
0.519018,1.228236,0.519003,3.234009,
0.516020,1.228431,0.516006,3.235415,
0.518933,1.228198,0.518919,3.234103,
0.518613,1.227942,0.518598,3.234403,
0.518335,1.228117,0.518320,3.233835,
0.518116,1.228306,0.518101,3.233985,
0.517936,1.228476,0.517921,3.233917,
0.517798,1.228644,0.517784,3.234138,
0.517682,1.228751,0.517668,3.234038,
0.517592,1.228920,0.517577,3.234186,
0.517528,1.229103,0.517514,3.234427,
0.517479,1.229302,0.517466,3.234481,
0.517439,1.229438,0.517425,3.234466,
0.517406,1.229533,0.517392,3.234491,
0.520032,1.229293,0.520018,3.233161,
0.519481,1.229413,0.519466,3.233546,
0.521702,1.229181,0.521688,3.232707,
0.520836,1.228910,0.520821,3.233530,
0.520148,1.228675,0.520133,3.234026,
0.519599,1.228811,0.519583,3.234407,
0.521801,1.228572,0.521786,3.232852,
