59.049805,1665435355898.489014,
42.375000,1665435355898.492188,
25.775635,1665435355898.494873,
57.044434,1665435355946.516602,
40.426025,1665435355946.519287,
24.590088,1665435355947.474365,
24.961182,1665435355964.299316,
24.650391,1665435355980.737793,
53.626953,1665435356026.475098,
37.143311,1665435356026.478516,
64.404297,1665435356070.496582,
47.655273,1665435356070.499512,
31.160645,1665435356070.500977,
58.417725,1665435356114.479004,
41.674072,1665435356114.482422,
25.145752,1665435356114.485107,
24.938477,1665435356131.025635,
24.884521,1665435356147.722900,
51.154541,1665435356190.474854,
34.427490,1665435356190.477783,
61.664551,1665435356234.545898,
45.274902,1665435356234.548340,
28.463623,1665435356234.549805,
55.692383,1665435356278.511719,
39.032471,1665435356278.514648,
32.816162,1665435356288.866455,
31.538818,1665435356304.346191,
57.015869,1665435356346.465088,
40.418701,1665435356346.471924,
67.657959,1665435356390.497314,
51.050293,1665435356390.499512,
34.479980,1665435356390.501221,
61.700195,1665435356434.503418,
44.876953,1665435356434.507324,
31.764893,1665435356437.821045,
31.348877,1665435356454.197021,
55.122314,1665435356494.500488,
38.261963,1665435356494.503418,
69.788818,1665435356542.463135,
53.075195,1665435356542.465576,
36.260498,1665435356542.467773,
63.788086,1665435356586.474365,
47.055908,1665435356586.478271,
31.567383,1665435356587.705566,
31.679199,1665435356604.389404,
61.102539,1665435356650.524658,
44.373047,1665435356650.527344,
71.812988,1665435356694.521240,
55.099609,1665435356694.523926,
38.395264,1665435356694.525635,
65.762451,1665435356738.472656,
49.091064,1665435356738.475342,
32.305176,1665435356738.477295,
59.860596,1665435356782.532715,
43.116699,1665435356782.539062,
31.724854,1665435356787.895020,
31.714600,1665435356804.542969,
31.731689,1665435356821.157959,
56.313965,1665435356862.473145,
39.681152,1665435356862.476318,
67.107666,1665435356906.550781,
50.390625,1665435356906.553955,
33.761719,1665435356906.555908,
61.073486,1665435356950.488770,
44.287598,1665435356950.491699,
31.846436,1665435356954.597656,
31.683838,1665435356971.102051,
58.339600,1665435357014.503906,
41.713623,1665435357014.507080,
72.898926,1665435357062.476318,
56.433838,1665435357062.479248,
39.729980,1665435357062.482178,
66.944824,1665435357106.521973,
50.496094,1665435357106.525391,
33.737549,1665435357106.527832,
60.690186,1665435357150.575439,
44.573486,1665435357150.578613,
32.632812,1665435357155.420898,
32.157959,1665435357171.726318,
58.447266,1665435357214.484619,
41.645996,1665435357214.487305,
68.978027,1665435357258.514404,
52.463379,1665435357258.517578,
35.734131,1665435357258.519287,
62.912354,1665435357302.509766,
46.474121,1665435357302.513428,
32.428223,1665435357305.220459,
31.730225,1665435357321.256348,
31.669434,1665435357337.879639,
55.723389,1665435357378.484619,
38.899414,1665435357378.487549,
66.378906,1665435357422.522217,
49.701416,1665435357422.524658,
33.025391,1665435357422.526611,
60.248779,1665435357466.468018,
43.696289,1665435357466.471680,
31.013672,1665435357470.541016,
31.359619,1665435357487.472900,
61.695312,1665435357534.480469,
44.894287,1665435357534.482666,
72.321289,1665435357578.471436,
55.578613,1665435357578.473877,
39.042236,1665435357578.475586,
66.296387,1665435357622.498535,
49.606934,1665435357622.501221,
33.138428,1665435357622.502686,
64.352783,1665435357670.500977,
47.543701,1665435357670.504883,
31.197998,1665435357670.624268,
31.193848,1665435357687.373047,
57.502197,1665435357730.470703,
41.062500,1665435357730.473633,
68.296387,1665435357774.471680,
51.551025,1665435357774.474365,
35.044434,1665435357774.476807,
66.389648,1665435357822.524902,
49.572266,1665435357822.527344,
32.983154,1665435357822.529297,
56.388916,1665435357862.500244,
39.544678,1665435357862.502930,
31.057617,1665435357870.574951,
31.098145,1665435357887.265381,
57.597656,1665435357930.487793,
40.973877,1665435357930.490234,
68.339355,1665435357974.481689,
51.557373,1665435357974.484863,
35.009521,1665435357974.487793,
62.353027,1665435358018.492432,
45.606201,1665435358018.496582,
31.279297,1665435358020.792480,
31.650391,1665435358037.820557,
55.593262,1665435358078.515625,
39.037354,1665435358078.518555,
66.137207,1665435358122.483398,
49.759277,1665435358122.486572,
32.978271,1665435358122.489502,
60.171875,1665435358166.506104,
43.764893,1665435358166.510254,
31.733643,1665435358171.287842,
31.647949,1665435358187.904053,
57.744385,1665435358230.514648,
41.006348,1665435358230.517578,
56.934570,1665435358279.785889,
40.252441,1665435358279.788818,
66.187744,1665435358322.472900,
49.687500,1665435358322.475830,
32.973389,1665435358322.478516,
60.245117,1665435358366.529297,
43.650635,1665435358366.531738,
27.031982,1665435358366.534424,
54.224854,1665435358410.481934,
37.549561,1665435358410.485840,
24.472656,1665435358413.978027,
24.272461,1665435358430.621582,
55.675781,1665435358478.522949,
39.022705,1665435358478.525879,
66.253662,1665435358522.505127,
49.609375,1665435358522.507568,
33.010010,1665435358522.509277,
60.234619,1665435358566.489990,
43.594482,1665435358566.492676,
26.839600,1665435358566.494873,
58.320801,1665435358614.501953,
41.631348,1665435358614.504639,
24.880127,1665435358614.506348,
52.409180,1665435358658.533447,
35.645752,1665435358658.539062,
24.128906,1665435358663.757080,
24.375000,1665435358680.534180,
49.609131,1665435358722.506592,
32.888184,1665435358722.509277,
60.369873,1665435358766.525146,
43.622803,1665435358766.527100,
26.839355,1665435358766.528809,
54.356934,1665435358810.475342,
37.607666,1665435358810.479004,
24.298828,1665435358813.941162,
24.624512,1665435358830.744629,
51.652588,1665435358874.526855,
34.918701,1665435358874.530029,
66.216309,1665435358922.496582,
49.584473,1665435358922.499756,
32.826416,1665435358922.501709,
64.169678,1665435358970.485107,
47.591064,1665435358970.488525,
30.816650,1665435358970.491943,
58.244629,1665435359014.514893,
41.647217,1665435359014.518555,
25.166016,1665435359014.863281,
25.235352,1665435359031.436523,
24.367432,1665435359047.241699,
50.863281,1665435359090.473633,
34.239014,1665435359090.476318,
61.500000,1665435359134.517334,
44.987305,1665435359134.519775,
28.285400,1665435359134.521729,
55.528076,1665435359178.511230,
38.999023,1665435359178.515381,
24.829346,1665435359181.099609,
24.512939,1665435359197.555176,
48.937744,1665435359238.489014,
32.227295,1665435359238.492432,
59.516113,1665435359282.558350,
43.058350,1665435359282.561768,
26.647461,1665435359282.895752,
25.311523,1665435359298.297607,
48.949951,1665435359338.470215,
32.213135,1665435359338.473389,
63.439209,1665435359386.470459,
47.041504,1665435359386.472900,
30.169922,1665435359386.475342,
57.470459,1665435359430.475586,
40.835938,1665435359430.479248,
24.492920,1665435359430.740234,
24.614990,1665435359447.627197,
50.865723,1665435359490.468994,
34.216797,1665435359490.471924,
65.437256,1665435359538.479492,
48.804932,1665435359538.482178,
32.260010,1665435359538.484131,
59.391113,1665435359582.465576,
42.874023,1665435359582.468262,
26.213623,1665435359582.470947,
24.567383,1665435359597.602539,
24.752197,1665435359614.382568,
48.098389,1665435359654.482666,
31.637939,1665435359654.485352,
58.888672,1665435359698.493896,
42.145508,1665435359698.496826,
25.624268,1665435359698.499512,
52.868896,1665435359742.497314,
36.091797,1665435359742.500000,
25.193359,1665435359748.041504,
24.741455,1665435359764.342773,
50.102539,1665435359806.474854,
33.570068,1665435359806.478271,
60.892090,1665435359850.557373,
44.189209,1665435359850.560303,
27.653809,1665435359850.562012,
54.910645,1665435359894.505127,
38.166748,1665435359894.509033,
24.916992,1665435359897.761230,
24.611572,1665435359914.202881,
48.176758,1665435359954.530029,
31.553711,1665435359954.532959,
58.879395,1665435359998.514648,
42.154053,1665435359998.517334,
25.486084,1665435359998.519287,
52.896729,1665435360042.550049,
36.209229,1665435360042.553467,
24.397949,1665435360047.389160,
24.346436,1665435360063.937744,
24.397949,1665435360080.737305,
53.549072,1665435360126.508301,
36.921387,1665435360126.510742,
64.132568,1665435360170.500000,
47.513184,1665435360170.502441,
30.761719,1665435360170.504150,
59.042725,1665435360215.291016,
42.233154,1665435360215.294434,
29.517090,1665435360219.220215,
25.140869,1665435360231.378174,
51.517334,1665435360274.487549,
34.777100,1665435360274.490234,
62.219238,1665435360322.558594,
49.600830,1665435360322.561035,
32.842041,1665435360322.576416,
64.262695,1665435360370.497070,
47.542236,1665435360370.499512,
30.792725,1665435360370.500977,
58.302979,1665435360414.535156,
41.555176,1665435360414.537354,
24.825684,1665435360414.539062,
24.612549,1665435360430.832764,
24.472900,1665435360447.475098,
54.730713,1665435360494.467041,
38.110840,1665435360494.470215,
65.534424,1665435360538.552490,
48.821777,1665435360538.554932,
32.132324,1665435360538.556396,
59.556396,1665435360582.501465,
42.860840,1665435360582.588135,
26.157715,1665435360582.589844,
53.477539,1665435360626.491699,
36.760986,1665435360626.494385,
24.313232,1665435360630.735352,
24.348877,1665435360647.328125,
50.880127,1665435360690.573486,
34.228271,1665435360690.576416,
61.372559,1665435360734.481934,
44.911377,1665435360734.484619,
28.134033,1665435360734.487305,
55.375000,1665435360778.491211,
38.850342,1665435360778.495605,
24.376953,1665435360780.683105,
24.250244,1665435360797.377441,
48.812500,1665435360838.476807,
32.132324,1665435360838.479736,
59.375732,1665435360882.480957,
42.890625,1665435360882.483887,
26.140381,1665435360882.486816,
53.383789,1665435360926.483154,
36.871094,1665435360926.486328,
24.771729,1665435360931.091064,
24.708008,1665435360947.779297,
50.904297,1665435360990.476562,
34.163086,1665435360990.480225,
61.449219,1665435361034.518311,
44.799561,1665435361034.520752,
28.204102,1665435361034.522461,
55.380859,1665435361078.481201,
38.823975,1665435361078.484131,
24.828857,1665435361081.208252,
24.931885,1665435361098.063232,
25.226318,1665435361114.977539,
52.184326,1665435361158.499756,
35.399902,1665435361158.503174,
66.756836,1665435361206.500244,
50.148438,1665435361206.502686,
33.478760,1665435361206.505127,
60.791504,1665435361250.504639,
44.042236,1665435361250.507568,
28.849365,1665435361251.793701,
27.917969,1665435361267.619141,
27.279297,1665435361284.067627,
25.593506,1665435361298.539795,
56.801514,1665435361346.482666,
40.024658,1665435361346.486084,
67.538086,1665435361390.471191,
50.753906,1665435361390.474121,
34.045898,1665435361390.477051,
65.635254,1665435361438.558594,
48.822754,1665435361438.561035,
32.101807,1665435361438.562988,
24.864258,1665435361447.793457,
24.932617,1665435361464.614014,
50.066650,1665435361506.495850,
33.444580,1665435361506.498779,
60.820312,1665435361550.501465,
44.047363,1665435361550.503662,
27.422119,1665435361550.505371,
54.834961,1665435361594.514160,
38.027344,1665435361594.516602,
24.236084,1665435361597.331299,
24.465576,1665435361614.169922,
48.048584,1665435361654.505859,
31.405518,1665435361654.508789,
58.782959,1665435361698.479248,
42.047607,1665435361698.481934,
25.385254,1665435361698.484619,
52.778320,1665435361742.540771,
36.214600,1665435361742.543945,
24.312988,1665435361747.400391,
24.218994,1665435361763.981201,
50.183594,1665435361806.477783,
33.404053,1665435361806.480469,
60.666504,1665435361850.501709,
44.145996,1665435361850.504395,
27.450928,1665435361850.507080,
54.618896,1665435361894.473145,
38.213379,1665435361894.475586,
24.262695,1665435361897.342041,
24.130371,1665435361913.924805,
48.171875,1665435361954.471191,
31.370361,1665435361954.473633,
58.743652,1665435361998.526123,
42.200684,1665435361998.528809,
25.522461,1665435361998.530518,
52.698242,1665435362042.518555,
36.070068,1665435362042.522461,
24.234863,1665435362047.364014,
24.363037,1665435362064.159424,
24.440918,1665435362080.833008,
24.527344,1665435362097.655518,
48.704590,1665435362138.521973,
32.079102,1665435362138.524414,
59.430908,1665435362182.499268,
42.674805,1665435362182.501221,
26.087646,1665435362182.502930,
53.460938,1665435362226.539307,
36.764893,1665435362226.542236,
28.914551,1665435362235.328857,
25.794434,1665435362248.960693,
54.850830,1665435362294.519287,
69.310059,1665435362342.482422,
52.783691,1665435362342.484863,
36.064697,1665435362342.487793,
63.326172,1665435362386.519531,
46.836426,1665435362386.521729,
30.083252,1665435362386.523438,
57.330811,1665435362430.518066,
40.865967,1665435362430.522217,
24.125977,1665435362430.537109,
24.164795,1665435362447.362061,
50.873535,1665435362490.492920,
34.087402,1665435362490.495605,
61.309570,1665435362534.492676,
44.838379,1665435362534.495605,
28.090332,1665435362534.497559,
55.380371,1665435362578.537842,
38.759521,1665435362578.540771,
24.252686,1665435362580.655762,
24.239990,1665435362597.434326,
52.711914,1665435362642.494141,
36.093750,1665435362642.498047,
63.423584,1665435362686.536621,
46.726318,1665435362686.538574,
30.173340,1665435362686.540527,
57.314453,1665435362730.473877,
40.709961,1665435362730.478271,
24.357422,1665435362730.759766,
24.231201,1665435362747.382324,
50.695068,1665435362790.470215,
33.916504,1665435362790.472656,
61.513428,1665435362834.536865,
44.718506,1665435362834.538818,
27.915039,1665435362834.540527,
55.455322,1665435362878.505615,
38.705566,1665435362878.508789,
24.152100,1665435362880.700439,
24.560303,1665435362897.634521,
31.943604,1665435362938.520996,
63.453857,1665435362986.471191,
46.668701,1665435362986.473877,
29.858154,1665435362986.477295,
57.527588,1665435363030.509766,
40.717285,1665435363030.512451,
24.596924,1665435363031.156250,
24.298584,1665435363047.324707,
50.707764,1665435363090.476074,
33.930908,1665435363090.479248,
61.316650,1665435363134.475830,
44.644287,1665435363134.478516,
27.924316,1665435363134.481689,
55.329346,1665435363178.486572,
24.471680,1665435363181.013916,
49.305176,1665435363222.493408,
32.733887,1665435363222.496338,
59.924316,1665435363266.486572,
43.340088,1665435363266.489502,
26.727295,1665435363266.492432,
53.970703,1665435363310.500977,
37.369141,1665435363310.504395,
24.947266,1665435363314.833496,
24.949707,1665435363331.428955,
25.046875,1665435363348.157227,
24.995117,1665435363364.880371,
54.116943,1665435363410.525391,
37.359375,1665435363410.528564,
68.582520,1665435363458.466797,
52.087158,1665435363458.469482,
35.342529,1665435363458.471924,
66.591553,1665435363506.501709,
50.054688,1665435363506.504883,
33.386230,1665435363506.507324,
60.601807,1665435363550.476074,
44.074951,1665435363550.479004,
27.322998,1665435363550.481201,
54.567627,1665435363594.498047,
38.171143,1665435363594.502197,
24.596436,1665435363597.763672,
24.677490,1665435363614.580811,
51.933350,1665435363658.494629,
35.304932,1665435363658.497314,
45.909180,1665435363702.485352,
29.384277,1665435363702.488525,
56.593750,1665435363746.477051,
39.959473,1665435363746.481689,
26.058350,1665435363749.218506,
24.944336,1665435363764.820557,
24.912109,1665435363781.412354,
24.551025,1665435363797.733154,
48.609375,1665435363838.467773,
31.972168,1665435363838.470459,
59.177979,1665435363882.470215,
42.770264,1665435363882.472656,
25.944092,1665435363882.474365,
53.200195,1665435363926.504639,
36.761719,1665435363926.509033,
24.550293,1665435363931.080566,
24.548096,1665435363947.823242,
50.695557,1665435363990.471680,
33.956299,1665435363990.474365,
61.144775,1665435364034.507080,
44.785400,1665435364034.509521,
27.982666,1665435364034.510986,
55.206299,1665435364078.510498,
38.745850,1665435364078.518066,
24.515381,1665435364081.036621,
24.336914,1665435364097.684326,
48.796143,1665435364138.529541,
32.015869,1665435364138.532227,
59.229248,1665435364182.569580,
42.650635,1665435364182.571777,
26.061035,1665435364182.573242,
57.206787,1665435364230.506104,
40.616455,1665435364230.510742,
26.498535,1665435364233.014893,
25.968506,1665435364249.216797,
50.654053,1665435364290.523438,
34.032227,1665435364290.526611,
61.223877,1665435364334.474121,
44.616699,1665435364334.477783,
27.964355,1665435364334.479492,
59.260742,1665435364382.492920,
42.587158,1665435364382.495605,
25.856934,1665435364382.498291,
53.307617,1665435364426.521973,
36.700439,1665435364426.526855,
24.305664,1665435364430.912842,
24.705811,1665435364447.814209,
50.525146,1665435364490.480469,
33.887695,1665435364490.482910,
65.399658,1665435364538.534912,
48.653809,1665435364538.537109,
31.873291,1665435364538.538574,
63.345947,1665435364586.495117,
46.652344,1665435364586.497559,
29.823730,1665435364586.500000,
57.298828,1665435364630.475098,
40.552734,1665435364630.478027,
24.299316,1665435364630.940674,
24.826904,1665435364647.961182,
24.359375,1665435364664.272705,
49.860596,1665435364706.466797,
33.217041,1665435364706.469482,
60.625732,1665435364750.475098,
43.874023,1665435364750.478271,
27.201416,1665435364750.480713,
54.659180,1665435364794.508545,
37.849365,1665435364794.511719,
24.525391,1665435364797.850586,
24.786865,1665435364814.639160,
51.853516,1665435364858.483887,
35.237061,1665435364858.486328,
62.627197,1665435364902.474609,
45.851074,1665435364902.477295,
29.233398,1665435364902.483643,
56.443115,1665435364946.497314,
40.071777,1665435364946.500000,
24.634766,1665435364947.857178,
24.520264,1665435364964.560547,
49.975342,1665435365006.473633,
33.204834,1665435365006.476318,
60.603271,1665435365050.546631,
44.017090,1665435365050.549316,
27.294678,1665435365050.552002,
54.510254,1665435365094.471680,
37.932373,1665435365094.475830,
24.564941,1665435365097.808350,
24.336182,1665435365114.332520,
47.982910,1665435365154.476074,
31.261963,1665435365154.479248,
58.417480,1665435365198.467773,
41.901123,1665435365198.470459,
25.192871,1665435365198.473145,
56.527832,1665435365246.535889,
39.948975,1665435365246.540283,
26.096191,1665435365249.318359,
26.490479,1665435365266.481689,
37.290771,1665435365310.482910,
64.493164,1665435365354.497314,
47.911133,1665435365354.499268,
31.289795,1665435365354.500977,
62.474609,1665435365402.476074,
45.890869,1665435365402.479248,
29.115234,1665435365402.481689,
56.664795,1665435365446.528076,
39.944824,1665435365446.532227,
24.540039,1665435365447.901367,
24.699951,1665435365464.530273,
24.478516,1665435365481.094727,
49.119141,1665435365522.505371,
32.636475,1665435365522.507812,
59.895996,1665435365566.500244,
43.143555,1665435365566.502930,
26.672119,1665435365566.505371,
57.885498,1665435365614.488770,
41.129395,1665435365614.492676,
24.665039,1665435365614.522461,
24.391602,1665435365630.997803,
51.114990,1665435365674.497314,
34.642822,1665435365674.500000,
61.879395,1665435365718.486572,
45.160156,1665435365718.489502,
28.536865,1665435365718.492188,
55.852295,1665435365762.515625,
39.166504,1665435365762.518799,
24.582275,1665435365764.545654,
24.732666,1665435365781.299072,
53.165039,1665435365826.522217,
36.571045,1665435365826.525146,
63.957275,1665435365870.534424,
47.205811,1665435365870.537109,
30.529785,1665435365870.539062,
57.888916,1665435365914.490234,
41.127441,1665435365914.492676,
24.816162,1665435365914.794434,
24.698730,1665435365931.431885,
24.967285,1665435365948.192383,
50.519043,1665435365990.496094,
33.800781,1665435365990.499023,
65.269531,1665435366038.505859,
48.568848,1665435366038.508057,
31.756836,1665435366038.510010,
59.249756,1665435366082.507080,
42.528564,1665435366082.510010,
25.781982,1665435366082.512207,
57.288330,1665435366130.485596,
40.538574,1665435366130.488037,
24.620117,1665435366131.348389,
24.854980,1665435366148.017334,
50.527344,1665435366190.472656,
33.779297,1665435366190.475586,
61.446045,1665435366234.662354,
44.697998,1665435366234.665039,
27.941650,1665435366234.666992,
59.160156,1665435366282.480469,
42.513184,1665435366282.483398,
25.795654,1665435366282.485840,
53.146484,1665435366326.492676,
36.562012,1665435366326.497314,
24.305664,1665435366331.016846,
24.300293,1665435366347.614502,
50.581787,1665435366390.518066,
33.794922,1665435366390.520996,
61.171143,1665435366434.509277,
44.574463,1665435366434.511719,
27.784424,1665435366434.513672,
59.181152,1665435366482.472412,
42.345703,1665435366482.475098,
25.917480,1665435366482.477783,
57.148438,1665435366530.482666,
40.426514,1665435366530.485840,
24.580322,1665435366531.166748,
25.167969,1665435366548.526367,
50.415283,1665435366590.503418,
33.948730,1665435366590.505859,
61.167236,1665435366634.504639,
44.391602,1665435366634.506836,
27.888184,1665435366634.508545,
55.175049,1665435366678.475342,
38.311279,1665435366678.479492,
24.730225,1665435366681.337402,
24.993164,1665435366698.358398,
24.347412,1665435366714.370605,
25.494385,1665435366732.084473,
51.252930,1665435366774.522217,
34.440674,1665435366774.524902,
61.792969,1665435366818.500244,
45.160400,1665435366818.502686,
28.394043,1665435366818.504395,
55.782959,1665435366862.487305,
39.186523,1665435366862.489746,
24.999023,1665435366865.118408,
24.377686,1665435366881.091064,
49.151611,1665435366922.492920,
32.415283,1665435366922.495605,
59.796387,1665435366966.498779,
43.202881,1665435366966.501221,
26.451172,1665435366966.503418,
53.811523,1665435367010.482666,
37.062744,1665435367010.486084,
25.280273,1665435367015.215332,
24.545654,1665435367031.203857,
51.021240,1665435367074.501465,
34.580078,1665435367074.504395,
65.807373,1665435367122.476562,
49.017822,1665435367122.479980,
32.554443,1665435367122.481689,
59.783203,1665435367166.479492,
43.064697,1665435367166.482178,
26.566406,1665435367166.484619,
53.805420,1665435367210.474854,
37.060547,1665435367210.478760,
