0.577359,1.162246,0.577341,3.152721,
0.576868,1.162129,0.576849,3.152749,
0.576468,1.162047,0.576451,3.152625,
0.578758,1.162344,0.578741,3.151320,
0.577970,1.162192,0.577953,3.151501,
0.577330,1.162027,0.577313,3.151545,
0.579430,1.162337,0.579413,3.150434,
0.581122,1.162570,0.581105,3.149938,
0.582481,1.162491,0.582464,3.149399,
0.583571,1.162738,0.583553,3.148992,
0.581825,1.162598,0.581808,3.149729,
0.580421,1.162043,0.580404,3.150201,
0.579297,1.161973,0.579279,3.150708,
0.578393,1.161862,0.578376,3.151076,
0.577669,1.161674,0.577651,3.151541,
0.579711,1.161208,0.579693,3.150706,
0.578744,1.161102,0.578725,3.151594,
0.577977,1.161120,0.577960,3.151980,
0.577366,1.161103,0.577348,3.152409,
0.574260,1.160605,0.574242,3.153891,
0.574387,1.160936,0.574370,3.153834,
0.577113,1.160883,0.577095,3.152680,
0.579306,1.160762,0.579288,3.151976,
0.578448,1.161146,0.578431,3.152413,
0.577761,1.161500,0.577744,3.152697,
0.577210,1.161400,0.577193,3.152934,
0.576774,1.161309,0.576757,3.153378,
0.579053,1.161220,0.579036,3.152537,
0.578269,1.161200,0.578252,3.153092,
0.577652,1.161477,0.577634,3.153801,
0.577161,1.161789,0.577143,3.154100,
0.574145,1.161337,0.574128,3.155300,
0.574350,1.161193,0.574333,3.155399,
0.571900,1.161116,0.571882,3.156683,
0.575173,1.160680,0.575155,3.155153,
0.575172,1.161017,0.575155,3.154945,
0.575174,1.161351,0.575157,3.154962,
0.575173,1.161270,0.575156,3.154932,
0.577793,1.161179,0.577775,3.153844,
0.577263,1.161102,0.577245,3.153764,
0.576829,1.161020,0.576811,3.153691,
0.576476,1.160974,0.576459,3.153603,
0.576188,1.161256,0.576171,3.153692,
0.578577,1.161552,0.578560,3.152600,
0.577862,1.161058,0.577845,3.152657,
0.577291,1.161407,0.577274,3.152886,
0.576827,1.161305,0.576810,3.152902,
0.576455,1.160886,0.576438,3.153001,
0.576160,1.160379,0.576143,3.153203,
0.575926,1.160766,0.575911,3.153347,
0.575744,1.160702,0.575729,3.153546,
0.578208,1.160607,0.578193,3.152191,
0.580185,1.160909,0.580169,3.151450,
0.581780,1.160819,0.581764,3.150973,
0.580442,1.161168,0.580426,3.151687,
0.581994,1.161445,0.581978,3.151197,
0.583236,1.160966,0.583220,3.150586,
0.584235,1.160580,0.584220,3.150074,
0.582418,1.160521,0.582403,3.151020,
0.580964,1.160891,0.580949,3.151720,
0.579788,1.160781,0.579772,3.152001,
0.578838,1.160343,0.578822,3.152139,
0.578072,1.160261,0.578057,3.152428,
0.577457,1.159771,0.577441,3.152683,
0.576963,1.159725,0.576947,3.152906,
0.576562,1.159705,0.576545,3.152922,
0.578846,1.159689,0.578830,3.151503,
0.578047,1.159652,0.578031,3.151452,
0.580015,1.159602,0.579999,3.150354,
0.578979,1.159563,0.578963,3.150925,
0.580764,1.159534,0.580748,3.150106,
0.579570,1.159526,0.579554,3.150383,
0.578614,1.159495,0.578598,3.150802,
0.580465,1.159795,0.580449,3.150026,
0.579333,1.159720,0.579317,3.150576,
0.578425,1.159287,0.578408,3.151029,
0.580313,1.159630,0.580296,3.150107,
0.581834,1.159595,0.581818,3.149671,
0.583055,1.159541,0.583038,3.149221,
0.578802,1.159502,0.578785,3.151303,
0.578014,1.159103,0.577997,3.151774,
0.577385,1.159444,0.577367,3.152122,
0.576889,1.159843,0.576872,3.152558,
0.576497,1.159822,0.576480,3.152858,
0.578809,1.160141,0.578792,3.152142,
0.578044,1.160138,0.578026,3.152404,
0.577430,1.160034,0.577413,3.152781,
0.579558,1.160325,0.579540,3.151914,
0.581272,1.160645,0.581253,3.151413,
0.582652,1.160621,0.582634,3.150940,
0.582376,1.160703,0.582357,3.151223,
1.241543,1.784410,1.241503,6.645916,
0.580921,1.160650,0.580903,3.151838,
0.579754,1.160635,0.579735,3.152463,
0.578809,1.160558,0.578790,3.152518,
0.578052,1.160901,0.578034,3.152777,
0.580065,1.160834,0.580047,3.151880,
0.581674,1.161473,0.581656,3.151111,
0.580350,1.161355,0.580330,3.151908,
0.579270,1.161663,0.579251,3.151813,
