0.558036,1.701355,0.558023,1.474040,
0.558010,1.701396,0.557997,1.474085,
0.557986,1.701614,0.557973,1.473892,
0.557968,1.701766,0.557955,1.473911,
0.557951,1.701827,0.557938,1.473855,
0.557930,1.701942,0.557917,1.473727,
0.557910,1.702056,0.557898,1.473614,
0.557898,1.702078,0.557886,1.473779,
0.557887,1.701940,0.557874,1.473806,
0.557884,1.702021,0.557871,1.473871,
0.557880,1.702121,0.557868,1.473840,
0.559207,1.702013,0.559195,1.473191,
0.558946,1.701917,0.558933,1.473490,
0.558749,1.702077,0.558736,1.473633,
0.558590,1.702116,0.558577,1.473840,
0.558467,1.702190,0.558454,1.473923,
0.558372,1.702149,0.558357,1.474318,
0.558302,1.702268,0.558288,1.474430,
0.558251,1.702145,0.558237,1.474576,
0.558212,1.702207,0.558197,1.474654,
0.558185,1.702302,0.558171,1.474723,
0.558169,1.702170,0.558155,1.474816,
0.558164,1.702092,0.558150,1.474892,
0.558166,1.702193,0.558152,1.475026,
0.558167,1.702214,0.558153,1.475062,
0.558165,1.702324,0.558151,1.474958,
0.558166,1.702417,0.558152,1.474980,
0.558164,1.702537,0.558149,1.474982,
0.558161,1.702677,0.558147,1.474935,
0.558162,1.702781,0.558148,1.474887,
0.558172,1.702667,0.558158,1.475054,
0.558185,1.702757,0.558171,1.475142,
0.558200,1.702801,0.558185,1.475332,
0.558214,1.702863,0.558199,1.475447,
0.558229,1.702775,0.558214,1.475385,
0.558243,1.702877,0.558227,1.475528,
0.558250,1.702807,0.558236,1.475312,
0.558257,1.702751,0.558243,1.475206,
0.558267,1.702816,0.558253,1.475292,
0.558284,1.702890,0.558270,1.475549,
0.558303,1.702743,0.558288,1.475720,
0.559653,1.702787,0.559638,1.475248,
0.559408,1.702949,0.559392,1.475312,
0.559218,1.703038,0.559202,1.475580,
0.559067,1.703143,0.559051,1.475676,
0.558946,1.703223,0.558932,1.475596,
0.558856,1.703349,0.558842,1.475671,
0.558783,1.703441,0.558769,1.475647,
0.558731,1.703511,0.558716,1.475745,
0.560026,1.703407,0.560012,1.475153,
0.559740,1.703475,0.559726,1.475402,
0.559514,1.703606,0.559500,1.475528,
0.559330,1.703685,0.559316,1.475526,
0.559179,1.703781,0.559165,1.475561,
0.559056,1.703861,0.559042,1.475578,
0.558958,1.703895,0.558944,1.475682,
0.558877,1.703986,0.558863,1.475711,
0.558813,1.704066,0.558799,1.475713,
0.558755,1.704155,0.558741,1.475617,
0.558708,1.704213,0.558694,1.475580,
0.558678,1.704267,0.558663,1.475815,
0.558658,1.704329,0.558644,1.475902,
0.558638,1.704392,0.558625,1.475752,
0.558630,1.704240,0.558616,1.475880,
0.558627,1.704328,0.558613,1.475966,
0.558634,1.704365,0.558620,1.476129,
0.558644,1.704423,0.558630,1.476274,
0.558657,1.704459,0.558643,1.476279,
0.558672,1.704554,0.558659,1.476302,
0.558692,1.704620,0.558678,1.476404,
0.558713,1.704707,0.558700,1.476431,
0.558732,1.704768,0.558719,1.476428,
0.558745,1.704852,0.558732,1.476330,
0.558758,1.704896,0.558745,1.476389,
0.558767,1.704882,0.558753,1.476671,
0.558774,1.705001,0.558760,1.476499,
0.558775,1.704984,0.558761,1.476631,
0.558781,1.705014,0.558766,1.476773,
0.558786,1.705008,0.558770,1.476907,
0.558795,1.705111,0.558779,1.476918,
0.558813,1.705159,0.558797,1.477068,
0.558825,1.705160,0.558810,1.477119,
0.560162,1.705227,0.560146,1.476340,
0.559898,1.705259,0.559883,1.476423,
0.559686,1.705307,0.559671,1.476465,
0.559508,1.705343,0.559492,1.476438,
0.559364,1.705391,0.559349,1.476416,
0.559247,1.705477,0.559233,1.476391,
0.559149,1.705467,0.559134,1.476381,
0.559074,1.705464,0.559059,1.476595,
0.559010,1.705499,0.558995,1.476551,
0.558951,1.705558,0.558936,1.476420,
0.558894,1.705530,0.558879,1.476399,
0.558840,1.705554,0.558825,1.476344,
0.558796,1.705606,0.558781,1.476253,
0.558754,1.705690,0.558740,1.476006,
0.558718,1.705729,0.558704,1.475913,
0.558685,1.705740,0.558671,1.475813,
0.558655,1.705748,0.558641,1.475900,
0.558622,1.705532,0.558607,1.475760,
