0.572795,1.966423,0.572779,3.145254,
0.572836,1.966304,0.572820,3.145998,
0.572880,1.966623,0.572863,3.146343,
0.572925,1.966509,0.572909,3.146591,
0.572968,1.966822,0.572951,3.146919,
0.573017,1.967165,0.573001,3.147260,
0.573055,1.967086,0.573039,3.147121,
0.573088,1.967036,0.573072,3.147093,
0.573120,1.967397,0.573105,3.147203,
0.573152,1.967309,0.573138,3.147199,
0.573171,1.967271,0.573156,3.146894,
0.573187,1.967167,0.573173,3.147071,
0.573220,1.967486,0.573205,3.147659,
0.573243,1.967395,0.573228,3.147639,
0.573258,1.967324,0.573242,3.147480,
0.573265,1.967210,0.573249,3.147507,
0.573275,1.967123,0.573260,3.147639,
0.573292,1.967122,0.573276,3.147857,
0.573310,1.967003,0.573294,3.148049,
0.573328,1.966991,0.573313,3.147983,
0.573347,1.967234,0.573331,3.148305,
0.573362,1.967160,0.573347,3.148140,
0.573377,1.967137,0.573364,3.147909,
0.573399,1.967082,0.573385,3.148286,
0.573419,1.967004,0.573404,3.148427,
0.573444,1.966931,0.573429,3.148725,
0.573466,1.967185,0.573451,3.148906,
0.573484,1.967132,0.573468,3.148946,
0.573491,1.967100,0.573476,3.148667,
0.573497,1.967436,0.573482,3.148669,
0.573510,1.967748,0.573495,3.148989,
0.573512,1.968085,0.573498,3.148577,
0.573511,1.968045,0.573497,3.148289,
0.570898,1.967952,0.570884,3.149397,
0.571418,1.967911,0.571405,3.149127,
0.571844,1.968252,0.571830,3.149267,
0.572187,1.968511,0.572174,3.149214,
0.572462,1.968814,0.572448,3.149138,
0.572673,1.968661,0.572659,3.148868,
0.572846,1.968548,0.572831,3.148996,
0.572992,1.968482,0.572977,3.149161,
0.573095,1.968322,0.573079,3.148785,
0.573178,1.968579,0.573163,3.148900,
0.573237,1.968855,0.573221,3.148651,
0.573282,1.968706,0.573266,3.148516,
0.573314,1.968508,0.573297,3.148684,
0.573334,1.968393,0.573318,3.148419,
0.573342,1.968271,0.573326,3.148283,
0.573347,1.968589,0.573331,3.148036,
0.573348,1.968873,0.573332,3.148047,
0.573345,1.968609,0.573328,3.147886,
0.573335,1.968595,0.573318,3.147790,
0.573322,1.968717,0.573306,3.147554,
0.573311,1.968976,0.573294,3.147516,
0.573294,1.968488,0.573277,3.147400,
0.573268,1.968345,0.573252,3.146916,
0.573226,1.968431,0.573210,3.146252,
0.573182,1.968159,0.573165,3.146289,
0.573143,1.968000,0.573126,3.145984,
0.573108,1.967978,0.573092,3.145815,
0.573068,1.968192,0.573051,3.145519,
0.573024,1.967942,0.573009,3.145045,
0.572979,1.968030,0.572964,3.144785,
0.572936,1.967751,0.572921,3.144481,
0.572901,1.967788,0.572885,3.144536,
0.572868,1.967566,0.572852,3.144363,
0.572860,1.967694,0.572845,3.144702,
0.572861,1.967338,0.572847,3.144920,
0.572882,1.967540,0.572869,3.145348,
0.572898,1.967449,0.572884,3.145443,
0.572912,1.967120,0.572898,3.145341,
0.572918,1.966946,0.572904,3.145283,
0.572925,1.966992,0.572911,3.145332,
0.572941,1.967003,0.572927,3.145736,
0.572961,1.966882,0.572947,3.145833,
0.572978,1.966704,0.572963,3.145835,
0.572805,1.965357,0.572790,3.146214,
0.572814,1.965532,0.572345,3.145332,
0.572894,1.965043,0.572879,3.147134,
0.572990,1.965158,0.572975,3.147935,
0.573085,1.964940,0.573069,3.148476,
0.573156,1.966221,0.573142,3.148206,
0.573218,1.964699,0.573203,3.148467,
0.573260,1.965246,0.573245,3.148175,
0.573292,1.965461,0.573277,3.148189,
0.573309,1.965308,0.573294,3.147870,
0.573306,1.966019,0.573292,3.147264,
0.573308,1.965580,0.573293,3.147288,
0.573307,1.965225,0.573293,3.147256,
0.573305,1.966099,0.573290,3.147259,
0.573303,1.965675,0.573287,3.147329,
0.573309,1.965816,0.573294,3.147598,
0.573310,1.965699,0.573295,3.147472,
0.573315,1.966436,0.573300,3.147634,
0.573308,1.965698,0.573292,3.147299,
0.573291,1.965759,0.573276,3.146832,
0.573267,1.965908,0.573252,3.146677,
0.573243,1.965781,0.573229,3.146545,
0.573221,1.965848,0.573205,3.146591,
0.573206,1.965800,0.573190,3.146671,
