0.594933,2.060267,0.594921,4.927463,
0.595004,2.060363,0.594992,4.927964,
0.595068,2.060330,0.595055,4.928359,
0.595146,2.060349,0.595134,4.929510,
0.595228,2.060339,0.595215,4.930439,
0.595307,2.060355,0.595295,4.931018,
0.595379,2.060390,0.595366,4.931389,
0.595439,2.060402,0.595426,4.931507,
0.595486,2.060401,0.595472,4.931551,
0.595513,2.060405,0.595500,4.931043,
0.595546,2.060388,0.595532,4.931703,
0.595568,2.060398,0.595554,4.931499,
0.595579,2.060451,0.595565,4.931118,
0.595600,2.060515,0.595586,4.931627,
0.595621,2.060529,0.595607,4.931696,
0.595650,2.060529,0.595636,4.932360,
0.595681,2.060521,0.595666,4.932720,
0.595693,2.060538,0.595680,4.932179,
0.595695,2.060583,0.595681,4.931718,
0.595705,2.060614,0.595691,4.932133,
0.595716,2.060690,0.595703,4.932188,
0.595724,2.060665,0.595710,4.932186,
0.595718,2.060589,0.595705,4.931726,
0.595695,2.060650,0.595681,4.930873,
0.595688,2.060677,0.595674,4.931352,
0.595682,2.060712,0.595668,4.931398,
0.595698,2.060683,0.595683,4.932384,
0.595699,2.060703,0.595685,4.931881,
0.595688,2.060725,0.595674,4.931388,
0.595666,2.060685,0.595652,4.930864,
0.595654,2.060682,0.595639,4.931094,
0.595650,2.060743,0.595635,4.931353,
0.595651,2.060665,0.595636,4.931701,
0.595669,2.060721,0.595654,4.932275,
0.595694,2.060767,0.595679,4.932781,
0.595712,2.060788,0.595697,4.932668,
0.595725,2.060829,0.595711,4.932627,
0.595747,2.060879,0.595733,4.933042,
0.595791,2.060897,0.595777,4.934122,
0.595834,2.060963,0.595820,4.934408,
0.595902,2.061024,0.595888,4.935899,
0.596002,2.061136,0.595987,4.937806,
0.596112,2.061162,0.596098,4.939077,
0.596223,2.061244,0.596208,4.939999,
0.596303,2.061289,0.596289,4.939774,
0.596372,2.061338,0.596358,4.939898,
0.596442,2.061408,0.596428,4.940527,
0.596501,2.061505,0.596486,4.940514,
0.596549,2.061554,0.596535,4.940596,
0.596573,2.061625,0.596558,4.940044,
0.596580,2.061676,0.596565,4.939562,
0.596600,2.061732,0.596585,4.940235,
0.596617,2.061844,0.596601,4.940091,
0.596638,2.061887,0.596623,4.940382,
0.596640,2.061376,0.596626,4.939634,
0.596643,2.060849,0.596630,4.939688,
0.596610,2.060881,0.596596,4.938076,
0.596578,2.060975,0.596564,4.937840,
0.596558,2.061047,0.596544,4.938126,
0.596530,2.061105,0.596517,4.937543,
0.596522,2.061225,0.596508,4.938165,
0.596566,2.061314,0.596552,4.940505,
0.596588,2.061395,0.596574,4.939991,
0.596605,2.061442,0.596590,4.939970,
0.596612,2.061439,0.596597,4.939788,
0.596599,2.061518,0.596584,4.938907,
0.596570,2.061563,0.596556,4.938159,
0.596531,2.061524,0.596516,4.937624,
0.596537,2.061568,0.596520,4.939410,
0.596559,2.061661,0.596543,4.940001,
0.596582,2.061730,0.596566,4.940262,
0.596579,2.061805,0.596563,4.939277,
0.596576,2.061786,0.596560,4.939255,
0.596588,2.061779,0.596572,4.939957,
0.596604,2.061878,0.596588,4.940227,
0.596625,2.061933,0.596609,4.940538,
0.596642,2.062024,0.596626,4.940486,
0.596666,2.062062,0.596650,4.941080,
0.596682,2.062125,0.596666,4.940956,
0.596686,2.062207,0.596670,4.940495,
0.596676,2.062238,0.596660,4.939947,
0.596647,2.062275,0.596631,4.939097,
0.596631,2.062317,0.596615,4.939373,
0.596659,2.062375,0.596642,4.941124,
0.596724,2.062408,0.596707,4.943117,
0.596795,2.062467,0.596778,4.943771,
0.592886,2.062560,0.592870,4.946429,
0.593748,2.062628,0.593732,4.946508,
0.594460,2.062678,0.594443,4.947090,
0.595012,2.062749,0.594996,4.946052,
0.595464,2.062825,0.595448,4.946256,
0.595839,2.062975,0.595823,4.946465,
0.596129,2.063033,0.596113,4.945889,
0.596367,2.063046,0.596351,4.946186,
0.596571,2.063166,0.596554,4.946557,
0.596735,2.063274,0.596718,4.946476,
0.596859,2.063338,0.596844,4.946064,
0.596964,2.063410,0.596948,4.946159,
0.597030,2.063463,0.597015,4.945366,
0.597073,2.063471,0.597058,4.944884,
